repository_name,date,views,unique_visitors/cloners
MMTtools,2023-12-14,6,1
MMTtools,2023-12-15,9,4
sqltest-github-stats,2023-12-11,2,1
voxcharta-my-voting-record,2023-12-08,1,1
Zcalbase_gal,2023-12-18,15,1
