date,path,title,count,uniques
2021-05-17,/astrochun/test-stats,astrochun/test-stats,3,1
2021-05-17,/astrochun/test-stats/blob/main/.github/workflows/gh-pages-deploy.yml,test-stats/gh-pages-deploy.yml at main · astrochun/test-stats,3,1
2021-05-17,/astrochun/test-stats/actions,Actions · astrochun/test-stats,2,1
2021-05-17,/astrochun/test-stats/actions/runs/837708622,Update gh-pages-deploy.yml · astrochun/test-stats@099393b,2,1
2021-05-17,/astrochun/test-stats/tree/main/.github/workflows,test-stats/.github/workflows at main · astrochun/test-stats,2,1
2021-05-17,/astrochun/test-stats/edit/main/.github/workflows/gh-pages-deploy.yml,Editing test-stats/gh-pages-deploy.yml at main · astrochun/test-stats,1,1
2021-05-17,/astrochun/test-stats/pulls,Pull requests · astrochun/test-stats,1,1
2021-05-17,/astrochun/uarizona-salary-app/issues,Issues · astrochun/uarizona-salary-app,6,1
2021-05-17,/astrochun/uarizona-salary-app,astrochun/uarizona-salary-app: Streamlit app to illustrate University of Ariz...,5,1
2021-05-17,/astrochun/uarizona-salary-app/issues/1,Add data · Issue #1 · astrochun/uarizona-salary-app,4,1
2021-05-17,/astrochun/uarizona-salary-app/pull/2,Add FY2018-19 salary data by astrochun · Pull Request #2 · astrochun/uarizona...,3,1
2021-05-17,/astrochun/uarizona-salary-app/blob/main/data/FY2018-19.csv,uarizona-salary-app/FY2018-19.csv at main · astrochun/uarizona-salary-app,2,1
2021-05-17,/astrochun/uarizona-salary-app/issues/3,Create streamlit app · Issue #3 · astrochun/uarizona-salary-app,2,1
2021-05-17,/astrochun/uarizona-salary-app/pulls,Pull requests · astrochun/uarizona-salary-app,2,1
2021-05-17,/astrochun/uarizona-salary-app/branches,Branches · astrochun/uarizona-salary-app,1,1
2021-05-17,/astrochun/uarizona-salary-app/commit/e3a35b2c4f003fc8bc089b82e93c5940812df23d,Remove college location multiselect · astrochun/uarizona-salary-app@e3a35b2,1,1
2021-05-17,/astrochun/uarizona-salary-app/commits/03_streamlit_app,Commits · astrochun/uarizona-salary-app,1,1
2021-05-17,/astrochun/voxcharta-my-voting-record,GitHub - astrochun/voxcharta-my-voting-record: A Python tool to extract infor...,1,1
2021-05-17,/astrochun/Zcalbase_gal/pulls,Pull requests · astrochun/Zcalbase_gal,22,2
2021-05-17,/astrochun/Zcalbase_gal,astrochun/Zcalbase_gal: Python 3.x codes for Metallicity Calibration Database...,19,2
2021-05-17,/astrochun/Zcalbase_gal/pull/99,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,14,2
2021-05-17,/astrochun/Zcalbase_gal/issues,Issues · astrochun/Zcalbase_gal,11,2
2021-05-17,/astrochun/Zcalbase_gal/pull/99/files,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,9,1
2021-05-17,/astrochun/Zcalbase_gal/pull/101,hotfix/v0.13.2 -> fixing o1[2] by Reagen · Pull Request #101 · astrochun/Zcal...,6,2
2021-05-17,/astrochun/Zcalbase_gal/issues/100,Bug: Incorrect use of normalization for fits · Issue #100 · astrochun/Zcalbas...,5,2
2021-05-17,/astrochun/Zcalbase_gal/pull/99/commits,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,4,2
2021-05-17,/astrochun/Zcalbase_gal/tree/master/analysis,Zcalbase_gal/analysis at master · astrochun/Zcalbase_gal,3,1
2021-05-17,/astrochun/Zcalbase_gal/blob/c1a53e4ca4380b529b1d7292218206bcc84d9f1d/analysis/deep2_r23_o32/zoom_and_gauss_general.py,Zcalbase_gal/zoom_and_gauss_general.py at c1a53e4ca4380b529b1d7292218206bcc84...,2,2
