repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2021-06-11,1,1
astrochun,2021-06-16,1,1
astrochun.github.io,2021-06-14,1,1
figshare-actions-publish-test,2021-06-16,4,1
figshare-actions-publish-test,2021-06-21,42,1
