repository_name,date,views,unique_visitors/cloners
MZEnv,2021-06-16,9,1
test-github-stats,2021-06-21,21,1
test-github-stats,2021-06-22,8,1
uarizona-salary-app,2021-06-15,4,3
uarizona-salary-app,2021-06-16,4,3
uarizona-salary-app,2021-06-17,5,1
uarizona-salary-app,2021-06-18,5,2
uarizona-salary-app,2021-06-19,18,2
uarizona-salary-app,2021-06-20,45,2
uarizona-salary-app,2021-06-21,36,3
uarizona-salary-app,2021-06-22,37,3
uarizona-salary-app,2021-06-23,2,2
uarizona-salary-app,2021-06-24,1,1
uarizona-salary-app,2021-06-25,1,1
uarizona-salary-app,2021-06-27,7,1
voxcharta-my-voting-record,2021-06-24,1,1
Zcalbase_gal,2021-06-16,4,1
Zcalbase_gal,2021-06-22,24,2
Zcalbase_gal,2021-06-23,8,1
Zcalbase_gal,2021-06-24,14,1
