repository_name,date,clones,unique_visitors/cloners
sqltest-github-stats,2023-11-26,1,1
sqltest-github-stats,2023-11-27,1,1
sqltest-github-stats,2023-11-28,1,1
sqltest-github-stats,2023-11-29,1,1
sqltest-github-stats,2023-11-30,1,1
sqltest-github-stats,2023-12-01,1,1
sqltest-github-stats,2023-12-02,1,1
sqltest-github-stats,2023-12-03,1,1
sqltest-github-stats,2023-12-04,1,1
sqltest-github-stats,2023-12-05,1,1
sqltest-github-stats,2023-12-06,1,1
sqltest-github-stats,2023-12-07,1,1
sqltest-github-stats,2023-12-08,1,1
system_profiler,2023-11-28,1,1
Telluric_Flux,2023-11-29,1,1
tep-usage-analysis,2023-12-07,2,2
test-github-stats,2023-11-25,2,1
test-github-stats,2023-11-26,5,4
test-github-stats,2023-11-27,6,5
test-github-stats,2023-11-28,5,4
test-github-stats,2023-11-29,4,3
test-github-stats,2023-11-30,6,5
test-github-stats,2023-12-01,5,4
test-github-stats,2023-12-02,6,4
test-github-stats,2023-12-03,5,4
test-github-stats,2023-12-04,7,6
test-github-stats,2023-12-05,6,5
test-github-stats,2023-12-06,5,4
test-github-stats,2023-12-07,4,3
test-github-stats,2023-12-08,6,5
uarizona-salary-app,2023-12-08,1,1
voxcharta-my-voting-record,2023-11-30,1,1
voxcharta-my-voting-record,2023-12-02,1,1
