repository_name,date,views,unique_visitors/cloners
github-stats-pages,2022-11-05,1,1
github-stats-pages,2022-11-08,2,1
github-stats-pages,2022-11-11,1,1
github-stats-pages,2022-11-16,1,1
GNIRSLongSlit,2022-11-10,3,1
MMTtools,2022-11-05,1,1
system_profiler,2022-11-06,1,1
test-github-stats,2022-11-04,5,2
uarizona-salary-app,2022-11-04,1,1
uarizona-salary-app,2022-11-11,3,2
uarizona-salary-app,2022-11-15,1,1
uarizona-salary-app,2022-11-16,2,1
voxcharta-my-voting-record,2022-11-08,2,1
