repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2021-08-02,1,1
academic-ads-bibtex,2021-08-05,1,1
astrochun.github.io,2021-07-26,4,1
Evolution-of-Galaxies,2021-07-26,3,1
figshare-actions-publish-test,2021-07-29,1,1
