date,path,title,count,uniques
2023-12-24,/astrochun/academic-ads-bibtex/tree/main/bin,academic-ads-bibtex/bin at main · astrochun/academic-ads-bibtex,11,2
2023-12-24,/astrochun/academic-ads-bibtex/tree/main/academic_ads_bibtex,academic-ads-bibtex/academic_ads_bibtex at main · astrochun/academic-ads-bibtex,11,1
2023-12-24,/astrochun/academic-ads-bibtex/blob/main/setup.py,academic-ads-bibtex/setup.py at main · astrochun/academic-ads-bibtex,10,2
2023-12-24,/astrochun/academic-ads-bibtex/blob/main/bin/academic_ads_bibtex,academic-ads-bibtex/bin/academic_ads_bibtex at main · astrochun/academic-ads-...,6,1
2023-12-24,/astrochun/academic-ads-bibtex/blob/main/academic_ads_bibtex/converter.py,academic-ads-bibtex/academic_ads_bibtex/converter.py at main · astrochun/acad...,4,1
2023-12-24,/astrochun/academic-ads-bibtex,astrochun/academic-ads-bibtex: Construct a proper BibTeX file to use with Hug...,3,2
2023-12-24,/astrochun/academic-ads-bibtex/tree/main,astrochun/academic-ads-bibtex: Construct a proper BibTeX file to use with Hug...,3,2
2023-12-24,/astrochun/academic-ads-bibtex/tree/main/academic_ads_bibtex/database,academic-ads-bibtex/academic_ads_bibtex/database at main · astrochun/academic...,3,1
2023-12-24,/astrochun/academic-ads-bibtex/blob/main/academic_ads_bibtex/database/bibtex_journals.db,academic-ads-bibtex/academic_ads_bibtex/database/bibtex_journals.db at main ·...,2,1
2023-12-24,/astrochun/academic-ads-bibtex/blob/main/academic_ads_bibtex/__init__.py,academic-ads-bibtex/academic_ads_bibtex/__init__.py at main · astrochun/acade...,2,1
2023-12-24,/astrochun/GNIRSLongSlit,astrochun/GNIRSLongSlit: Python 2.7 codes to reduce Longslit data from Gemini...,1,1
2023-12-24,/astrochun/MMTtools/blob/master/Documentation_for_mmirs_pipeline_taskfile.pdf,MMTtools/Documentation_for_mmirs_pipeline_taskfile.pdf at master · astrochun/...,17,3
2023-12-24,/astrochun/MMTtools,GitHub - astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with da...,6,2
2023-12-24,/astrochun/MMTtools/tree/master,astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with data from MMT,1,1
