repository_name,site,views,unique_visitors/cloners
Evolution-of-Galaxies,github.com,11,1
github-stats,github.com,1,1
github-stats-pages,Google,9,9
github-stats-pages,github.com,5,4
test-stats,Bing,1,1
uarizona-salary-app,Google,1,1
Zcalbase,github.com,6,1
Zcalbase_gal,Google,3,1
