repository_name,date,views,unique_visitors/cloners
figshare_test2,2022-08-30,1,1
github-stats,2022-08-28,1,1
github-stats-pages,2022-08-26,3,3
github-stats-pages,2022-08-27,1,1
github-stats-pages,2022-08-28,4,2
github-stats-pages,2022-09-01,2,2
github-stats-pages,2022-09-02,1,1
github-stats-pages,2022-09-03,3,3
github-stats-pages,2022-09-04,1,1
github-stats-pages,2022-09-05,1,1
github-stats-pages,2022-09-07,1,1
GNIRSLongSlit,2022-08-28,1,1
site-hugo-academic,2022-09-06,1,1
tep-usage-analysis,2022-08-27,9,1
tep-usage-analysis,2022-08-28,19,1
tep-usage-analysis,2022-08-29,29,1
test-stats,2022-09-05,1,1
uarizona-salary-app,2022-08-28,2,1
uarizona-salary-app,2022-08-30,1,1
uarizona-salary-app,2022-09-01,1,1
uarizona-salary-app,2022-09-05,1,1
uarizona-salary-app,2022-09-08,3,1
voxcharta-my-voting-record,2022-08-28,10,1
Zcalbase,2022-08-28,14,1
Zcalbase_gal,2022-08-28,47,1
Zcalbase_gal,2022-08-29,1,1
