repository_name,site,views,unique_visitors/cloners
github-stats,github.com,6,2
github-stats-pages,Google,8,8
github-stats-pages,github.com,3,2
GNIRSLongSlit,github.com,1,1
test-github-stats,github.com,3,2
uarizona-salary-app,Bing,2,1
uarizona-salary-app,StartPage,1,1
uarizona-salary-app,Google,1,1
