repository_name,date,clones,unique_visitors/cloners
figshare_autosync_check_queue,2024-01-11,1,1
figshare_autosync_check_queue,2024-01-13,1,1
figshare_test,2024-01-12,1,1
figshare_test2,2024-01-13,1,1
github-stats,2024-01-03,3,3
github-stats,2024-01-04,3,3
github-stats,2024-01-05,3,3
github-stats,2024-01-06,3,3
github-stats,2024-01-07,3,3
github-stats,2024-01-08,4,4
github-stats,2024-01-09,3,3
github-stats,2024-01-10,3,3
github-stats,2024-01-11,3,3
github-stats,2024-01-12,4,4
github-stats,2024-01-13,5,5
github-stats,2024-01-14,3,3
github-stats,2024-01-15,4,4
github-stats-pages,2024-01-03,1,1
github-stats-pages,2024-01-05,1,1
github-stats-pages,2024-01-11,1,1
github-stats-pages,2024-01-13,6,6
GNIRSLongSlit,2024-01-10,1,1
GNIRSLongSlit,2024-01-13,1,1
GNIRSLongSlit,2024-01-15,1,1
manifests_with_flux,2024-01-07,1,1
manifests_with_flux,2024-01-11,1,1
Metallicity_Stack_Commons,2024-01-12,3,3
MMTtools,2024-01-06,1,1
MMTtools,2024-01-12,1,1
MMTtools,2024-01-13,1,1
MyExpressApp,2024-01-11,1,1
MZEnv,2024-01-12,1,1
MZEvolve,2024-01-13,1,1
overleaf_github_demo,2024-01-11,1,1
PeakFlows,2024-01-12,1,1
PyEmLineFit,2024-01-12,1,1
PyMontage,2024-01-13,1,1
simplenodeapp,2024-01-12,1,1
simplenodeapp,2024-01-13,1,1
site-hugo-academic,2024-01-02,1,1
site-hugo-academic,2024-01-12,1,1
site-hugo-academic,2024-01-13,1,1
site-hugo-academic,2024-01-14,1,1
sqlmodel-learning,2024-01-07,1,1
sqlmodel-learning,2024-01-13,1,1
sqltest-github-stats,2024-01-03,1,1
sqltest-github-stats,2024-01-04,1,1
sqltest-github-stats,2024-01-05,1,1
sqltest-github-stats,2024-01-06,2,2
sqltest-github-stats,2024-01-07,1,1
sqltest-github-stats,2024-01-08,1,1
sqltest-github-stats,2024-01-09,1,1
sqltest-github-stats,2024-01-10,1,1
sqltest-github-stats,2024-01-11,1,1
sqltest-github-stats,2024-01-12,2,2
sqltest-github-stats,2024-01-13,2,2
sqltest-github-stats,2024-01-14,1,1
sqltest-github-stats,2024-01-15,1,1
system_profiler,2024-01-12,2,2
Telluric_Flux,2024-01-13,1,1
tep-usage-analysis,2024-01-05,1,1
tep-usage-analysis,2024-01-13,1,1
test-github-stats,2024-01-02,4,2
test-github-stats,2024-01-03,9,6
test-github-stats,2024-01-04,7,5
test-github-stats,2024-01-05,5,4
test-github-stats,2024-01-06,11,7
test-github-stats,2024-01-07,5,4
test-github-stats,2024-01-08,10,7
test-github-stats,2024-01-09,14,8
test-github-stats,2024-01-10,5,4
test-github-stats,2024-01-11,3,3
test-github-stats,2024-01-12,3,3
test-github-stats,2024-01-13,8,6
test-github-stats,2024-01-14,2,2
test-github-stats,2024-01-15,5,4
test-stats,2024-01-11,1,1
uarizona-salary-app,2024-01-02,1,1
uarizona-salary-app,2024-01-11,1,1
uarizona-salary-app,2024-01-13,1,1
voxcharta-my-voting-record,2024-01-08,1,1
voxcharta-my-voting-record,2024-01-13,2,2
Zcalbase,2024-01-07,1,1
Zcalbase,2024-01-13,1,1
Zcalbase_gal,2024-01-11,1,1
Zcalbase_gal,2024-01-13,1,1
Zcalbase_gal,2024-01-14,2,2
