date,path,title,count,uniques
2022-11-01,/astrochun/uarizona-salary-app,GitHub - astrochun/uarizona-salary-app: Streamlit app to illustrate Universit...,15,9
2022-11-01,/astrochun/uarizona-salary-app/tree/main/salary_app,uarizona-salary-app/salary_app at main · astrochun/uarizona-salary-app · GitHub,3,3
2022-11-01,/astrochun/uarizona-salary-app/blob/main/setup.sh,uarizona-salary-app/setup.sh at main · astrochun/uarizona-salary-app · GitHub,2,1
2022-11-01,/astrochun/uarizona-salary-app/issues,Issues · astrochun/uarizona-salary-app,2,1
2022-11-01,/astrochun/uarizona-salary-app/tree/ci/84_render_fixes,astrochun/uarizona-salary-app at ci/84_render_fixes,2,1
2022-11-01,/astrochun/uarizona-salary-app/blob/main/Procfile,uarizona-salary-app/Procfile at main · astrochun/uarizona-salary-app · GitHub,1,1
2022-11-01,/astrochun/uarizona-salary-app/blob/main/README.md,uarizona-salary-app/README.md at main · astrochun/uarizona-salary-app · GitHub,1,1
2022-11-01,/astrochun/uarizona-salary-app/blob/main/requirements.txt,uarizona-salary-app/requirements.txt at main · astrochun/uarizona-salary-app ...,1,1
2022-11-01,/astrochun/uarizona-salary-app/blob/main/salary_app/main.py,uarizona-salary-app/main.py at main · astrochun/uarizona-salary-app · GitHub,1,1
2022-11-01,/astrochun/uarizona-salary-app/branches,Branches · astrochun/uarizona-salary-app,1,1
