repository_name,date,views,unique_visitors/cloners
site-hugo-academic,2022-08-08,16,1
sqltest-github-stats,2022-08-07,14,1
sqltest-github-stats,2022-08-08,11,1
sqltest-github-stats,2022-08-10,3,1
sqltest-github-stats,2022-08-12,3,1
sqltest-github-stats,2022-08-17,3,1
tep-usage-analysis,2022-08-18,3,1
tep-usage-analysis,2022-08-19,1,1
tep-usage-analysis,2022-08-20,1,1
test-github-stats,2022-08-07,5,1
test-github-stats,2022-08-17,1,1
test-stats,2022-08-11,1,1
test-stats,2022-08-14,1,1
uarizona-salary-app,2022-08-16,1,1
Zcalbase,2022-08-08,6,1
Zcalbase_gal,2022-08-09,3,1
