repository_name,site,views,unique_visitors/cloners
github-stats-pages,github.com,1,1
MMTtools,bitbucket.org,1,1
uarizona-salary-app,t.co,7,4
uarizona-salary-app,github.com,6,5
uarizona-salary-app,Google,3,3
voxcharta-my-voting-record,harvard.voxcharta.org,1,1
Zcalbase_gal,github.com,7,2
