repository_name,date,views,unique_visitors/cloners
test-github-stats,2022-07-17,2,1
test-github-stats,2022-07-21,3,1
test-github-stats,2022-07-22,6,1
test-github-stats,2022-07-24,12,1
test-github-stats,2022-07-28,50,1
test-github-stats,2022-07-29,59,1
test-github-stats,2022-07-30,9,1
uarizona-salary-app,2022-07-18,5,1
uarizona-salary-app,2022-07-21,1,1
uarizona-salary-app,2022-07-25,1,1
uarizona-salary-app,2022-07-27,1,1
uarizona-salary-app,2022-07-29,1,1
uarizona-salary-app,2022-07-30,4,1
Zcalbase_gal,2022-07-18,1,1
