repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2021-11-15,1,1
github-stats,2021-11-16,4,1
github-stats-pages,2021-11-07,1,1
github-stats-pages,2021-11-08,3,1
github-stats-pages,2021-11-09,1,1
github-stats-pages,2021-11-15,7,1
github-stats-pages,2021-11-17,1,1
github-stats-pages,2021-11-18,1,1
