repository_name,date,views,unique_visitors/cloners
Evolution-of-Galaxies,2021-10-18,3,1
github-stats,2021-10-18,7,1
github-stats-pages,2021-10-14,4,1
github-stats-pages,2021-10-18,2,1
github-stats-pages,2021-10-19,1,1
Metallicity_Stack_Commons,2021-10-08,2,1
MMTtools,2021-10-14,1,1
uarizona-salary-app,2021-10-08,1,1
uarizona-salary-app,2021-10-09,15,1
uarizona-salary-app,2021-10-13,4,3
uarizona-salary-app,2021-10-14,5,2
uarizona-salary-app,2021-10-15,2,1
uarizona-salary-app,2021-10-18,50,2
uarizona-salary-app,2021-10-19,7,2
uarizona-salary-app,2021-10-20,3,3
voxcharta-my-voting-record,2021-10-20,1,1
