repository_name,site,views,unique_visitors/cloners
astrochun,github.com,2,1
github-stats,pypi.org,1,1
github-stats-pages,github.com,15,3
github-stats-pages,Google,8,8
github-stats-pages,pypi.org,4,1
MMTtools,bitbucket.org,3,1
MMTtools,pypi.org,1,1
site-hugo-academic,issuehunt.io,1,1
site-hugo-academic,github.com,1,1
uarizona-salary-app,t.co,3,1
uarizona-salary-app,Google,2,2
