repository_name,date,clones,unique_visitors/cloners
uarizona-salary-app,2022-07-04,2,1
uarizona-salary-app,2022-07-06,2,1
uarizona-salary-app,2022-07-07,4,2
uarizona-salary-app,2022-07-08,3,2
uarizona-salary-app,2022-07-10,2,1
uarizona-salary-app,2022-07-12,5,3
uarizona-salary-app,2022-07-14,2,1
uarizona-salary-app,2022-07-16,4,2
voxcharta-my-voting-record,2022-07-11,2,1
voxcharta-my-voting-record,2022-07-12,2,2
Zcalbase_gal,2022-07-08,1,1
Zcalbase_gal,2022-07-09,1,1
Zcalbase_gal,2022-07-10,2,1
Zcalbase_gal,2022-07-11,1,1
