date,path,title,count,uniques
2021-07-03,/astrochun/github-stats/issues/5,github-stats deploy failed · Issue #5 · astrochun/github-stats,11,2
2021-07-03,/astrochun/github-stats,astrochun/github-stats: My GitHub stats,4,2
2021-07-03,/astrochun/github-stats/issues,Issues · astrochun/github-stats,4,2
2021-07-03,/astrochun/github-stats/pulls,Pull requests · astrochun/github-stats,3,1
2021-07-03,/astrochun/github-stats/issues/new,New Issue · astrochun/github-stats,1,1
2021-07-03,/astrochun/github-stats/pull/4,Fix getting of the bot name and email from env variables by insolor · Pull Re...,1,1
2021-07-03,/astrochun/github-stats/tree/gh-pages,astrochun/github-stats at gh-pages,1,1
2021-07-03,/astrochun/github-stats-pages/actions,Actions · astrochun/github-stats-pages,21,1
2021-07-03,/astrochun/github-stats-pages,astrochun/github-stats-pages: Retrieve statistics for a user's repositories a...,18,4
2021-07-03,/astrochun/github-stats-pages/issues,Issues · astrochun/github-stats-pages,16,1
2021-07-03,/astrochun/github-stats-pages/pulls,Pull requests · astrochun/github-stats-pages,10,1
2021-07-03,/astrochun/github-stats-pages/pull/60,Bug: Dependency update prevents Docker action from running by astrochun · Pul...,8,1
2021-07-03,/astrochun/github-stats-pages/milestones,Milestones - astrochun/github-stats-pages,6,1
2021-07-03,/astrochun/github-stats-pages/pull/60/checks,Bug: Dependency update prevents Docker action from running by astrochun · Pul...,6,1
2021-07-03,/astrochun/github-stats-pages/releases,Releases · astrochun/github-stats-pages,4,1
2021-07-03,/astrochun/github-stats-pages/commits/main,Commits · astrochun/github-stats-pages,3,2
2021-07-03,/astrochun/github-stats-pages/releases/tag/v0.4.1,Release v0.4.1 · astrochun/github-stats-pages,3,2
2021-07-03,/astrochun/IntroPythonAstronomy,GitHub - astrochun/IntroPythonAstronomy,3,3
2021-07-03,/astrochun/Metallicity_Stack_Commons/pull/122,hotfix/1.4.9 by astrochun · Pull Request #122 · astrochun/Metallicity_Stack_C...,3,1
2021-07-03,/astrochun/Metallicity_Stack_Commons,astrochun/Metallicity_Stack_Commons: Set of common codes used in metallicity ...,2,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/pull/122/files,hotfix/1.4.9 by astrochun · Pull Request #122 · astrochun/Metallicity_Stack_C...,2,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/releases,Releases · astrochun/Metallicity_Stack_Commons,2,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/actions,Actions · astrochun/Metallicity_Stack_Commons,1,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/pull/122/commits,hotfix/1.4.9 by astrochun · Pull Request #122 · astrochun/Metallicity_Stack_C...,1,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/pulls,Pull requests · astrochun/Metallicity_Stack_Commons,1,1
2021-07-03,/astrochun/Metallicity_Stack_Commons/releases/edit/untagged-721c6c381366182d6b62,Edit release · astrochun/Metallicity_Stack_Commons,1,1
2021-07-03,/astrochun/MMTtools,GitHub - astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with da...,6,3
2021-07-03,/astrochun/MMTtools/blob/master/Documentation_for_mmirs_pipeline_taskfile.pdf,MMTtools/Documentation_for_mmirs_pipeline_taskfile.pdf at master · astrochun/...,4,2
2021-07-03,/astrochun/MMTtools/blob/master/create_mmirs_obs_summary_table.py,MMTtools/create_mmirs_obs_summary_table.py at master · astrochun/MMTtools,2,2
2021-07-03,/astrochun/MMTtools/blob/master/mmirs_mos_template.txt,MMTtools/mmirs_mos_template.txt at master · astrochun/MMTtools,2,1
2021-07-03,/astrochun/MMTtools/blob/master/mmirs_longslit_template.txt,MMTtools/mmirs_longslit_template.txt at master · astrochun/MMTtools · GitHub,1,1
2021-07-03,/astrochun/MMTtools/blob/master/mmirs_pipeline_nonlin_script.pro,MMTtools/mmirs_pipeline_nonlin_script.pro at master · astrochun/MMTtools · Gi...,1,1
2021-07-03,/astrochun/MMTtools/blob/master/mmirs_pipeline_taskfile.py,MMTtools/mmirs_pipeline_taskfile.py at master · astrochun/MMTtools,1,1
