date,path,title,count,uniques
2022-05-03,/astrochun/github-stats,GitHub - astrochun/github-stats: My GitHub stats,4,2
2022-05-03,/astrochun/github-stats-pages/actions,Actions · astrochun/github-stats-pages,39,1
2022-05-03,/astrochun/github-stats-pages,GitHub - astrochun/github-stats-pages: Retrieve statistics for a user's repos...,33,19
2022-05-03,/astrochun/github-stats-pages/pulls,Pull requests · astrochun/github-stats-pages,15,1
2022-05-03,/astrochun/github-stats-pages/issues,Issues · astrochun/github-stats-pages,8,1
2022-05-03,/astrochun/github-stats-pages/pull/78,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,8,1
2022-05-03,/astrochun/github-stats-pages/pull/78/files,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,7,1
2022-05-03,/astrochun/github-stats-pages/pull/78/checks,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,4,1
2022-05-03,/astrochun/github-stats-pages/actions/runs/2230831636,Add setup.cfg for metadata #76 · astrochun/github-stats-pages@55ef48d,3,1
2022-05-03,/astrochun/github-stats-pages/runs/6144680322,Add GitHub actions for linting · astrochun/github-stats-pages@ed545bc,3,1
2022-05-03,/astrochun/github-stats-pages/search,Search · python 3.10,3,1
2022-05-03,/astrochun/MMTtools,GitHub - astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with da...,1,1
2022-05-03,/astrochun/Telluric_Flux,astrochun/Telluric_Flux: Python 2.7 code to determine spectral sensitivity wi...,1,1
2022-05-03,/astrochun/Telluric_Flux/tree/master/filters,Telluric_Flux/filters at master · astrochun/Telluric_Flux,1,1
2022-05-03,/astrochun/Telluric_Flux/tree/master/templates,Telluric_Flux/templates at master · astrochun/Telluric_Flux,1,1
2022-05-03,/astrochun/test-github-stats/actions,Actions · astrochun/test-github-stats,10,1
2022-05-03,/astrochun/test-github-stats,astrochun/test-github-stats: Testing of GitHub action for GitHub pages deploy...,4,1
2022-05-03,/astrochun/test-github-stats/actions/runs/2252143633,Deploy GitHub pages with traffic stats · astrochun/test-github-stats@05a0be0,1,1
2022-05-03,/astrochun/test-github-stats/actions/runs/2252143633/workflow,Update data: 2022-04-30 · astrochun/test-github-stats@05a0be0,1,1
2022-05-03,/astrochun/test-github-stats/actions/runs/2255932232,Deploy GitHub pages with traffic stats · astrochun/test-github-stats@50082bf,1,1
2022-05-03,/astrochun/test-github-stats/runs/6252097893,Deploy GitHub pages with traffic stats · astrochun/test-github-stats@50082bf,1,1
2022-05-03,/astrochun/test-stats/blob/099393bfde74703d8d1ee1b0b120d3bf7ba4c8db/.github/workflows/gh-pages-deploy.yml,test-stats/gh-pages-deploy.yml at 099393bfde74703d8d1ee1b0b120d3bf7ba4c8db · ...,3,3
2022-05-03,/astrochun/uarizona-salary-app,GitHub - astrochun/uarizona-salary-app: Streamlit app to illustrate Universit...,5,5
2022-05-03,/astrochun/uarizona-salary-app/issues/80,"Update streamlit, pandas, etc · Issue #80 · astrochun/uarizona-salary-app",1,1
2022-05-03,/astrochun/voxcharta-my-voting-record,astrochun/voxcharta-my-voting-record: A Python tool to extract information fr...,14,1
2022-05-03,/astrochun/voxcharta-my-voting-record/issues,Issues · astrochun/voxcharta-my-voting-record,9,1
2022-05-03,/astrochun/voxcharta-my-voting-record/pulls,Pull requests · astrochun/voxcharta-my-voting-record,5,1
2022-05-03,/astrochun/voxcharta-my-voting-record/pull/27/files,Migrate from setup.py to use setup.cfg and pyproject.toml by astrochun · Pull...,4,1
2022-05-03,/astrochun/voxcharta-my-voting-record/actions,Actions · astrochun/voxcharta-my-voting-record,3,1
2022-05-03,/astrochun/voxcharta-my-voting-record/milestones,Milestones - astrochun/voxcharta-my-voting-record,3,1
2022-05-03,/astrochun/voxcharta-my-voting-record/pull/27,Migrate from setup.py to use setup.cfg and pyproject.toml by astrochun · Pull...,3,1
2022-05-03,/astrochun/voxcharta-my-voting-record/blob/main/.flake8,voxcharta-my-voting-record/.flake8 at main · astrochun/voxcharta-my-voting-re...,2,1
2022-05-03,/astrochun/voxcharta-my-voting-record/blob/main/pyproject.toml,voxcharta-my-voting-record/pyproject.toml at main · astrochun/voxcharta-my-vo...,2,1
2022-05-03,/astrochun/voxcharta-my-voting-record/issues/26,Chore: Migrate from setup.py to use pyproject.toml · Issue #26 · astrochun/vo...,2,1
