repository_name,date,clones,unique_visitors/cloners
MMTtools,2023-01-07,2,1
MMTtools,2023-01-09,1,1
MyExpressApp,2023-01-06,2,1
MyExpressApp,2023-01-09,2,2
MZEnv,2023-01-09,1,1
MZEvolve,2023-01-09,1,1
old_website_nightsky,2023-01-09,1,1
overleaf_github_demo,2023-01-05,2,1
overleaf_github_demo,2023-01-06,2,1
overleaf_github_demo,2023-01-09,1,1
overleaf_github_demo,2023-01-14,1,1
PeakFlows,2023-01-09,1,1
PyEmLineFit,2023-01-09,1,1
PyEmLineFit,2023-01-13,1,1
PyEmLineFit,2023-01-17,1,1
PyMontage,2023-01-09,1,1
simplenodeapp,2023-01-09,1,1
site-hugo-academic,2023-01-05,2,1
site-hugo-academic,2023-01-09,1,1
sqlmodel-learning,2023-01-09,1,1
sqlmodel-learning,2023-01-18,1,1
sqltest-github-stats,2023-01-06,4,3
sqltest-github-stats,2023-01-07,3,2
sqltest-github-stats,2023-01-08,1,1
sqltest-github-stats,2023-01-09,6,5
sqltest-github-stats,2023-01-10,5,3
sqltest-github-stats,2023-01-11,1,1
sqltest-github-stats,2023-01-12,4,3
sqltest-github-stats,2023-01-13,3,2
sqltest-github-stats,2023-01-14,5,3
sqltest-github-stats,2023-01-15,7,4
sqltest-github-stats,2023-01-16,4,3
sqltest-github-stats,2023-01-17,4,3
sqltest-github-stats,2023-01-18,5,3
system_profiler,2023-01-09,1,1
system_profiler,2023-01-15,1,1
system_profiler,2023-01-17,1,1
Telluric_Flux,2023-01-09,1,1
tep-usage-analysis,2023-01-09,1,1
tep-usage-analysis,2023-01-11,1,1
test-github-stats,2023-01-06,3,2
test-github-stats,2023-01-07,5,3
test-github-stats,2023-01-08,4,2
test-github-stats,2023-01-09,5,4
test-github-stats,2023-01-10,4,3
test-github-stats,2023-01-11,4,2
test-github-stats,2023-01-12,3,2
test-github-stats,2023-01-13,3,2
test-github-stats,2023-01-14,3,1
test-github-stats,2023-01-15,6,4
test-github-stats,2023-01-16,4,3
test-github-stats,2023-01-17,3,2
test-github-stats,2023-01-18,1,1
test-stats,2023-01-05,2,1
test-stats,2023-01-06,2,1
test-stats,2023-01-09,1,1
uarizona-salary-app,2023-01-09,1,1
uarizona-salary-app,2023-01-10,1,1
uarizona-salary-app,2023-01-17,1,1
voxcharta-my-voting-record,2023-01-09,1,1
Zcalbase,2023-01-09,1,1
Zcalbase_gal,2023-01-07,2,1
Zcalbase_gal,2023-01-09,1,1
