repository_name,site,views,unique_visitors/cloners
academic-ads-bibtex,github.com,1,1
github-stats,github.com,10,1
github-stats-pages,web.singularity-app.com,16,1
github-stats-pages,github.com,9,1
github-stats-pages,Google,1,1
