repository_name,site,views,unique_visitors/cloners
astrochun,github.com,4,1
github-stats-pages,Google,26,23
github-stats-pages,github.com,6,4
github-stats-pages,pypi.org,2,2
GNIRSLongSlit,Google,5,1
MMTtools,bitbucket.org,3,2
uarizona-salary-app,Google,2,2
voxcharta-my-voting-record,harvard.voxcharta.org,4,3
voxcharta-my-voting-record,geneva.voxcharta.org,1,1
