repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2022-12-09,1,1
academic-ads-bibtex,2022-12-18,3,1
astrochun,2022-12-17,2,1
DarkData_Inventory,2022-12-15,3,3
github-stats,2022-12-12,4,1
github-stats-pages,2022-12-09,3,1
github-stats-pages,2022-12-10,2,2
github-stats-pages,2022-12-11,1,1
github-stats-pages,2022-12-14,2,2
github-stats-pages,2022-12-19,1,1
github-stats-pages,2022-12-20,1,1
github-stats-pages,2022-12-22,1,1
sqltest-github-stats,2022-12-10,2,1
tep-usage-analysis,2022-12-15,1,1
test-github-stats,2022-12-12,2,1
uarizona-salary-app,2022-12-15,1,1
uarizona-salary-app,2022-12-17,1,1
Zcalbase_gal,2022-12-18,1,1
