repository_name,date,clones,unique_visitors/cloners
test-github-stats,2024-01-15,3,2
test-github-stats,2024-01-16,6,5
test-github-stats,2024-01-17,4,4
test-github-stats,2024-01-18,5,4
test-github-stats,2024-01-19,9,7
test-github-stats,2024-01-20,7,5
test-github-stats,2024-01-21,6,5
test-github-stats,2024-01-22,7,6
test-github-stats,2024-01-23,4,3
test-github-stats,2024-01-24,5,4
test-github-stats,2024-01-25,3,3
test-github-stats,2024-01-26,5,4
test-github-stats,2024-01-27,5,4
test-github-stats,2024-01-28,3,3
test-github-stats,2024-01-29,2,1
test-stats,2024-01-23,1,1
Zcalbase_gal,2024-01-20,1,1
