repository_name,date,views,unique_visitors/cloners
DevOps_guide,2021-08-18,2,1
github-stats,2021-08-19,1,1
github-stats,2021-08-23,1,1
github-stats,2021-08-26,2,1
github-stats,2021-08-28,1,1
github-stats-pages,2021-08-17,2,1
github-stats-pages,2021-08-19,2,2
github-stats-pages,2021-08-20,1,1
github-stats-pages,2021-08-22,1,1
github-stats-pages,2021-08-26,21,1
github-stats-pages,2021-08-28,32,3
GNIRSLongSlit,2021-08-18,2,1
manifests_with_flux,2021-08-21,1,1
MMTtools,2021-08-19,1,1
MMTtools,2021-08-29,1,1
site-hugo-academic,2021-08-29,2,1
Telluric_Flux,2021-08-26,4,1
test-github-stats,2021-08-26,4,1
uarizona-salary-app,2021-08-16,1,1
uarizona-salary-app,2021-08-19,7,1
uarizona-salary-app,2021-08-22,2,2
uarizona-salary-app,2021-08-26,1,1
uarizona-salary-app,2021-08-28,1,1
uarizona-salary-app,2021-08-29,13,1
voxcharta-my-voting-record,2021-08-16,1,1
voxcharta-my-voting-record,2021-08-26,1,1
