repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2021-10-01,1,1
Evolution-of-Galaxies,2021-09-20,17,1
Evolution-of-Galaxies,2021-09-21,5,1
github-stats-pages,2021-09-24,2,2
github-stats-pages,2021-10-02,3,2
github-stats-pages,2021-10-03,2,2
Metallicity_Stack_Commons,2021-09-20,6,1
MMTtools,2021-09-23,1,1
test-github-stats,2021-09-29,8,1
test-github-stats,2021-09-30,2,1
uarizona-salary-app,2021-09-20,2,2
uarizona-salary-app,2021-09-21,4,3
uarizona-salary-app,2021-09-22,1,1
uarizona-salary-app,2021-09-24,1,1
uarizona-salary-app,2021-09-29,1,1
uarizona-salary-app,2021-10-01,4,1
uarizona-salary-app,2021-10-02,15,2
uarizona-salary-app,2021-10-03,47,1
voxcharta-my-voting-record,2021-09-24,3,1
